product_title,product_price,product_rating,product_review,product_feature
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,"₹83,990",4.7,"17,381 Ratings & 1,081 Reviews","Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty"
HP Pavilion AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1005AU Thin and Ligh...,"₹58,150",4.2,314 Ratings & 22 Reviews,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS | X5...,"₹33,990",4.3,"9,036 Ratings & 762 Reviews",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
Lenovo Legion Pro 5 AMD Ryzen 9 16 Core 7945HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"₹1,56,190",4.7,3 Ratings & 0 Reviews,AMD Ryzen 9 16 Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0154AU Thin and Ligh...,"₹30,990",4.2,"1,966 Ratings & 171 Reviews",AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,"₹44,499",4.2,"6,377 Ratings & 314 Reviews",Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
HP Victus Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,"₹95,999",3.9,8 Ratings & 0 Reviews,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Home Operating System1 TB SSD39.62 cm (15.6 inch) DisplayWindows 11 Microsoft Office Home & Student Edition 20211 Year Carry-in Warranty
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thi...,"₹34,990",4.2,"1,261 Ratings & 92 Reviews",Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display2 Yr Warranty
Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin a...,"₹49,989",4.2,"6,200 Ratings & 426 Reviews",Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display2 Yr Warranty
HP OMEN 16 AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,"₹1,08,890",4.7,10 Ratings & 0 Reviews,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.89 cm (16.1 inch) Display1 Year Onsite warranty
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 C...,"₹13,990",3.8,"2,594 Ratings & 228 Reviews",Intel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System35.56 cm (14 Inch) Display1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,"₹41,990",4.5,"2,726 Ratings & 340 Reviews",Intel Core i3 Processor (13th Gen)8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
MSI Modern 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-883IN Th...,"₹36,990",4.2,73 Ratings & 4 Reviews,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Warranty Term
Acer Predator Neo Intel Core i5 13th Gen 13500HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,"₹99,990",4.4,746 Ratings & 76 Reviews,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW)
Lenovo Chromebook MediaTek Kompanio 520 - (8 GB/128 GB EMMC Storage/Chrome OS) 14M868 Thin and Light L...,"₹23,850",3.8,"1,463 Ratings & 125 Reviews",MediaTek Kompanio 520 Processor8 GB LPDDR4X RAMChrome Operating System35.56 cm (14 inch) Display1 Year Carry-in Warranty
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹15,990",3.7,"1,357 Ratings & 162 Reviews","Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty"
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY13HN/A,"₹83,990",4.7,"17,381 Ratings & 1,081 Reviews","Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty"
HP Pavilion Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1010TU Thin and Li...,"₹70,899",4.3,24 Ratings & 3 Reviews,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL6 Thin and Light...,"₹33,000",4.2,742 Ratings & 37 Reviews,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System256 GB SSD39.62 cm (15.6 inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹71,990",,,AMD Ryzen 5 Hexa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
HP Chromebook Intel Celeron Quad Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromeb...,"₹19,990",4.1,"1,960 Ratings & 141 Reviews",Intel Celeron Quad Core Processor4 GB LPDDR4 RAM64 bit Chrome Operating System35.56 cm (14 Inch) Touchscreen Display1 Year Onsite warranty
HP Chromebook Intel Celeron Dual Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Chromeb...,"₹23,588",3.9,"1,750 Ratings & 136 Reviews",Intel Celeron Dual Core Processor4 GB LPDDR4 RAM64 bit Chrome Operating System35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty
DELL Inspiron Intel Core i7 13th Gen I7-1355U - (16 GB/512 GB SSD/Windows 11 Home) 5430 Notebook,"₹77,890",,,Intel Core i7 Processor (13th Gen)16 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayDell Support Assist1-year warranty
HP 250 G9 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 250 G9 Laptop,"₹50,310",2.8,11 Ratings & 0 Reviews,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook X_Pro Laptop,"₹17,990",4.1,392 Ratings & 66 Reviews,"Intel Celeron Quad Core Processor (12th Gen)8 GB LPDDR5 RAM64 bit Windows 11 Home Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty"
Acer Aspire 3 Backlit Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin a...,"₹40,990",4.1,"2,692 Ratings & 194 Reviews",Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Domestic Warranty
DELL Inspiron 7430 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7430 2in1...,"₹75,990",4.8,6 Ratings & 0 Reviews,"Intel Core i5 Processor (13th Gen)8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Touchscreen DisplayWindows 11, Microsoft Office12 Months"
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6...,"₹55,999",4.2,"1,677 Ratings & 139 Reviews",AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
DELL Inspiron 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 0IN352010031RINB1M...,"₹46,990",4.2,"1,188 Ratings & 73 Reviews",Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
"ASUS Vivobook 16X For Creator, Intel H Series Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Window...","₹69,990",4.4,188 Ratings & 12 Reviews,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,"₹41,990",4.5,"2,726 Ratings & 340 Reviews",Intel Core i3 Processor (13th Gen)8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 C...,"₹13,990",3.8,"2,594 Ratings & 228 Reviews",Intel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System35.56 cm (14 Inch) Display1 Year Onsite Warranty
Apple MacBook AIR Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7V4HN/A,"₹75,990",4.7,"17,381 Ratings & 1,081 Reviews","Apple M2 Processor16 GB Unified Memory RAMMac OS Operating System256 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather1 Year Limited Warranty"
ASUS TUF Gaming F15 Intel Core i5 10th Gen 10200H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹51,000",4.4,"7,148 Ratings & 676 Reviews",Intel Core i5 Processor (10th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 15I...,"₹33,800",4.3,858 Ratings & 98 Reviews,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20212 Years Warranty
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 3511 Thin and Light La...,"₹43,980",3.9,468 Ratings & 36 Reviews,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Hardware Service
Lenovo Chromebook MediaTek Kompanio 520 - (8 GB/128 GB EMMC Storage/Chrome OS) 14M868 Thin and Light L...,"₹23,850",3.8,"1,463 Ratings & 125 Reviews",MediaTek Kompanio 520 Processor8 GB LPDDR4X RAMChrome Operating System35.56 cm (14 inch) Display1 Year Carry-in Warranty
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹15,990",3.7,"1,357 Ratings & 162 Reviews","Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty"
ASUS Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹89,990",,,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
ASUS Vivobook 16X AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB712WS No...,"₹57,700",4.3,208 Ratings & 21 Reviews,"AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD40.64 cm (16 inch) DisplayWindows 11, Microsoft Office H&S 2021, 1 Year McAfee1 Year Onsite Warranty"
HP Chromebook Intel Celeron Quad Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromeb...,"₹19,990",4.1,"1,960 Ratings & 141 Reviews",Intel Celeron Quad Core Processor4 GB LPDDR4 RAM64 bit Chrome Operating System35.56 cm (14 Inch) Touchscreen Display1 Year Onsite warranty
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 1...,"₹1,39,990",,,Intel Core Ultra 7 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty
HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) 15s-du3614TU Thin an...,"₹31,500",4.1,213 Ratings & 16 Reviews,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
Lenovo IdeaPad 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 10 Home) 15ITL6/ 15ITL...,"₹34,999",4.4,327 Ratings & 39 Reviews,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 2019 included2 Years Warranty
Lenovo Ideapad AMD AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Laptop,"₹37,990",4.6,25 Ratings & 4 Reviews,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 YEAR
HP AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1092au Thin and Light Laptop,"₹41,668",4.2,"8,127 Ratings & 592 Reviews","AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart ""1 Year Onsite Warranty"
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,"₹1,54,990",,,Intel Core Ultra 7 Processor32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Touchscreen Display1 Year Onsite Warranty
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/1 TB SSD/Windows 11 ...,"₹1,38,990",,,Intel Core Ultra 7 Processor16 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Touchscreen Display1 Year Onsite Warranty
Lenovo IdeaPad Slim 3 Intel Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 ...,"₹35,990",4.2,"3,081 Ratings & 250 Reviews",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD39.62 cm (15.6 Inch) Display2 Yr Warranty
Lenovo IdeaPad Gaming 3 Intel Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Gr...,"₹48,000",4.1,47 Ratings & 10 Reviews,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty + 1 Year Premium Care + 1 Year ADP
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 1...,"₹1,49,990",,,Intel Core Ultra 7 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Touchscreen Display1 Year Onsite Warranty
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,"₹1,81,990",,,Intel Core Ultra 7 Processor32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Touchscreen Display1 Year Onsite Warranty
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8G4HN/A,"₹1,06,990",4.7,552 Ratings & 39 Reviews,"Apple M3 Processor16 GB Unified Memory RAMMac OS Operating System256 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather1 Year Limited Warranty"
Acer Aspire 7 AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹59,500",4.4,"6,638 Ratings & 771 Reviews","AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayAcer Care Center, Acer Product Registration, Quick Access, Acer Care Center1 Year International Travelers Warranty (ITW)"
Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXD13HN/A,"₹1,54,900",4.7,330 Ratings & 19 Reviews,"Apple M3 Processor16 GB Unified Memory RAMMac OS Operating System512 GB SSD38.1 cm (15 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Onsite Warranty"
HP 14R (2025) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Pro) 14R G9 Thin and Light La...,"₹35,490",,,"Intel Core i3 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2021, Windows 11 Pro1 Year Onsite Warranty"
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400CKA-NK0453 C...,"₹13,990",3.8,"2,594 Ratings & 228 Reviews",Intel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System35.56 cm (14 Inch) Display1 Year Onsite Warranty
Lenovo Chromebook MediaTek Kompanio 520 - (8 GB/128 GB EMMC Storage/Chrome OS) 14M868 Thin and Light L...,"₹23,850",3.8,"1,463 Ratings & 125 Reviews",MediaTek Kompanio 520 Processor8 GB LPDDR4X RAMChrome Operating System35.56 cm (14 inch) Display1 Year Carry-in Warranty
Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXP3HN/A,"₹1,16,990",4.7,330 Ratings & 19 Reviews,"Apple M3 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD33.02 cm (13 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Onsite Warranty"
MSI Cyborg 15 AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹89,990",4.7,3 Ratings & 0 Reviews,Intel Core Ultra 5 Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty
HP Chromebook Intel Celeron Quad Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromeb...,"₹19,990",4.1,"1,960 Ratings & 141 Reviews",Intel Celeron Quad Core Processor4 GB LPDDR4 RAM64 bit Chrome Operating System35.56 cm (14 Inch) Touchscreen Display1 Year Onsite warranty
SAMSUNG Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,"₹41,990",4.5,"2,726 Ratings & 340 Reviews",Intel Core i3 Processor (13th Gen)8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXU3HN/A,"₹1,16,990",4.7,330 Ratings & 19 Reviews,"Apple M3 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD33.02 cm (13 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Onsite Warranty"
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X...,"₹34,990",4.2,"3,081 Ratings & 250 Reviews",Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home and Student 20212 Yr Warranty
Apple MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY03HN/A,"₹1,02,990",4.7,"1,364 Ratings & 75 Reviews","Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD34.54 cm (13.6 Inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty"
ASUS Vivobook S 15 OLED Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 1...,"₹79,890",3.8,13 Ratings & 2 Reviews,Intel Core i5 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0393 C...,"₹14,990",3.8,"2,242 Ratings & 201 Reviews",Intel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 1...,"₹1,14,990",,,Intel Core Ultra 5 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Touchscreen Display1 Year Onsite Warranty
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Ligh...,"₹33,490",4.3,500 Ratings & 37 Reviews,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Yr Onsite
HP 841w6pa 255 g9 AMD Ryzen 3 Dual Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 255 G8 La...,"₹24,900",4.1,74 Ratings & 7 Reviews,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAMDOS Operating System512 GB SSD39.62 cm (15.6 inch) DisplayDOS1 year Domestic warranty
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 1...,"₹1,39,990",,,Intel Core Ultra 7 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty
SAMSUNG Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 1...,"₹1,49,990",,,Intel Core Ultra 7 Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Touchscreen Display1 Year Onsite Warranty
